Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,4101530,41733351,2023,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Cotrimoxazole/ Cotrimoksazole/ Kotrimoksazol (dewasa) kombinasi: sulfametoksazol 400 mg + trimetoprim 80 mg (tab/kaptab 480 mg),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,35100000,35100000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2824373,40966394,2023,Tender,APBD,CV. RAO JAYA,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 161 Bangun Purba,SELESAI,227415000,227415000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2858373,40966243,2023,Tender,APBD,cv sinar jaya,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya SD Negeri 376 Sikara Kara III,SELESAI,201006513,201006513
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,4101530,41733351,2023,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Amoksisilin/ Amoxicillin/ Amoxicillin Trihydrate tablet/kapsul/kaplet/kaptab 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,121000000,121000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3117782,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Asam ursodeoksikolat/Ursodeoxycholic acid tablet/kapsul/kaplet 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2925000,2925000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5537364,41733260,2023,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Dermafix T 10x12 cm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21962016,21962016
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3480373,40966430,2023,Non Tender,APBD,CV.SEPAKAT KARINA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 376 Sikara Kara III,SELESAI,140170000,140170000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3650373,40966319,2023,Non Tender,APBD,CV. OLIVIA KARYA UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Unit Kesehatan Sekolah SD Negeri 378 Sikara-Kara IV,SELESAI,79750000,79750000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,6493792,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Domperidon/ Domperidone/ Domperidone Maleate tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2410000,2410000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5806393,41736856,2023,E-Katalog 5.0,APBD,PT Sempurna Medilab Indonesia,E-Purchasing,Pengadaan Barang,HIGHTOP Malaria P.f/P.v Rapid Test Kit,PROSES KONTRAK PPK,51999933,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4963345,42104658,2023,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Lidocaine Hydrochloride/ Lidocaine/ Lidocain/ Lidokain injeksi 2%,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1259000,1259000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3641373,44142304,2023,Non Tender,APBD,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Guru SMP Negeri 5 Sinunukan,SELESAI,199350002,199350002
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.16.0000,3281373,43503062,2023,Non Tender,APBD,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pengadaan Barang,Pengadaan dan Pemasangan LPJU Konvensional di Kec. Kotanopan,SELESAI,109675000,0
KAB. MANDAILING NATAL,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.12.0000,3333373,41720489,2023,Non Tender,APBD,BUANA ASRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Median Jalan Siabu Kab. Mandailing Natal,SELESAI,197500000,197500000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2809373,40966401,2023,Tender,APBD,cv sinar jaya,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 347 Batahan,SELESAI,217030807,217030807
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3250373,40815472,2023,Non Tender,APBD,CV. GORDANG SAMBILAN MANDAILING,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Aek Pata Botung Desa Malintang Julu Kec. Bukit Malintang,SELESAI,148500000,148500000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3316373,41383989,2023,Non Tender,APBD,CV AEK KAPIAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan dan Rehabilitasi Jalan Usaha Tani Desa Iparbondar Kec. Panyabungan,SELESAI,124955000,124955000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.28.0000,3745373,41209653,2023,Non Tender,APBD,CV. LIZA,Pengadaan Langsung,Pengadaan Barang,Cetak Buku/ Laporan,SELESAI,145188000,0
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.25.0000,3416373,41667567,2023,Non Tender,APBD,CV. AZKA REJEKI BERSAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembuatan Gedung Kemasan,SELESAI,62186000,62186000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4859072,42104658,2023,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Dextrose monohydrat - Dextrose anhydrat 40%, ampul @ 25 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,932400,932400
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.28.0000,3400373,43676326,2023,Non Tender,APBD,CV. TIARA CIDORAS,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Alat Tulis Kantor,SELESAI,65623000,65623000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3972882,41733351,2023,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,"Asam Folat/folic acid tablet/kapsul/kaplet 0,4 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1710000,1710000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3972882,41733351,2023,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Zinc sulfate/ Zinc sulfate monohydrate/Zinc/ Zinc tablet dispersible 20 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,95500,95500
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3439373,41341723,2023,Non Tender,APBD,CV. SINGOLOT MANIKAM PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Lingkungan menuju Makan Syech Maulana Ali di Desa Pardamean Baru Kec. Natal,SELESAI,131454000,131454000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3960092,41733351,2023,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ranitidine hydrochloride (HCl)/Ranitidin tablet/kapsul/kaplet 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,43000000,43000000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3231373,40403043,2023,Non Tender,APBD,CV. TUJUH RAJAWALI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Drainase Lingkungan Kelurahan Dalan Lidang Kec. Panyabungan,SELESAI,196000000,196000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3488246,41223459,2023,E-Katalog 5.0,APBD,CV. NATANGKANG CERDAS UTAMA,E-Purchasing,Pengadaan Barang,Percobaan Atwood,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,218900000,218900000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3117782,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Clobazam/ Klobazam tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2991000,2991000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,4167780,43463664,2023,E-Katalog 5.0,APBD,CV. AULIA RIZKI PRATAMA,E-Purchasing,Pengadaan Barang,Bibit Kentang,PROSES KONTRAK PPK,167760000,167760000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,6097863,42104658,2023,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Domperidon/ Domperidone maleate/ Domperidone sirup/suspensi 5 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,305000,305000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3136373,41341728,2023,Non Tender,APBD,CV. ENCONARS INTI MANDIRI,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Perencanaan Pembangunan/ Rehabilitasi Jalan Lingkungan,SELESAI,98090700,98090700
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7308857,42104658,2023,E-Katalog 5.0,BLUD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,"kombinasi, setiap dosis mengandung : Budesonid 160 mcg Formoterol 4,5 mcg (inhalasi), 120 dosis kemasan turbuhaler",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,16684000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,8077768,41733351,2023,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,AMBROXOL HCl 15 mg/5 ml elixir,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3830000,3830000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4834236,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Azitromisin/Azithromycin sir kering 200 mg/ 5 mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1837500,1837500
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3961908,41733351,2023,E-Katalog 5.0,APBD,PT. IFARS PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Nistatin/Nystatin  suspensi 100.000 IU/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5240000,5240000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3621373,41733351,2023,Non Tender,APBD,MILLENNIUM PHARMACON INTERNATIONAL Tbk,Pengadaan Langsung,Pengadaan Barang,Belanja Obat-Obatan-Obat,SELESAI,182000000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7511512,42104658,2023,E-Katalog 5.0,BLUD,PT. Indofarma (Persero) Tbk,E-Purchasing,Pengadaan Barang,Amlodipine 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2760000,2760000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3890941,43337869,2023,E-Katalog 5.0,APBD,PT. Likuid Pharmalab Indonesia,E-Purchasing,Pengadaan Barang,BAYMED Alkohol Swab,PROSES KONTRAK PPK,12065812,12065812
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5537364,41733260,2023,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Dental Needle 30 G x 21 mm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13666320,13666320
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,8100029,45561757,2023,E-Katalog 5.0,APBDP,KENANGA MULTI TRADE,E-Purchasing,Pengadaan Barang,BAJU BATIK TRADISIONAL,PROSES KONTRAK PPK,114000000,114000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2864373,40966249,2023,Tender,APBD,CV. ANUGRAH KARYA ABADI,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya SD Negeri 345 Banjar Aur,SELESAI,201759791,201759791
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2687373,41061987,2023,Tender,APBD,CV. MUBDI RN,Pengadaan Langsung,Pekerjaan Konstruksi,Penanganan Long Segment Ruas Jalan Kayu Laut - Sirambas,SELESAI,5970100000,5970100000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,7329186,41733260,2023,E-Katalog 5.0,APBD,PT RAFA TOPAZ UTAMA,E-Purchasing,Pengadaan Barang,NORMA-iSol3,PROSES KONTRAK PPK,10050000,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3133081,42339034,2023,E-Katalog 5.0,APBD,PT. Trisolah Suvarna Indonesia,E-Purchasing,Pengadaan Barang,Merdeka Chromebook C120 (Hanya Berfungsi Optimal Apabila Terdapat Jaringan Internet),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5712500000,5712500000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3253373,40815469,2023,Non Tender,APBD,CV. TIQA CEMERLANG,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Aek Batang Natal Desa Tarlola Kec. Batang Natal (DBH 2023),SELESAI,196000000,196000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3648373,40966320,2023,Non Tender,APBD,CV.RIZKI KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Unit Kesehatan Sekolah SD Negeri 394 Singkuang,SELESAI,79699994,79699994
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3091153,42104658,2023,E-Katalog 5.0,BLUD,PT. Indofarma (Persero) Tbk,E-Purchasing,Pengadaan Barang,Acetylcystein 200 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6480000,6480000
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.13.0000,3425717,41552902,2023,E-Katalog 5.0,APBD,Mitra Tech Sejahtera,E-Purchasing,Pengadaan Barang,HID Printer Cleaning Kits HDP 5000/5600,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13985000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3972972,41733351,2023,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Trihexyphenidyl hydrochloride (HCl)/ Triheksifenidil tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,31500000,31500000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3234373,40403037,2023,Non Tender,APBD,CV. BANGKIT BERSAMA GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Drainase Lingkungan Jl. Baru Kel. Mompang Jae Kec. Panyabungan Utara,SELESAI,146500000,146500000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,6107664,42104658,2023,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 3 ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,18832000,18832000
KAB. MANDAILING NATAL,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 2.14.0.00.0.00.15.0000,4934513,43714038,2023,E-Katalog 5.0,APBD,cv. bugis nauli,E-Purchasing,Pengadaan Barang,MEJA 1/2 BIRO,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,98406000,98406000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Fetal Doppler / Doppler Fetus Detektor / Doppler Fetal Monitor,PAKET SELESAI,770170,770170
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2769373,42267924,2023,Tender,APBD,CV. ANUGRAH PERMAI,Tender,Pekerjaan Konstruksi,Rehabilitasi dan Ubahsuai Aula dan Kantor Bupati,SELESAI,2472721020,2472721020
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3567373,41023167,2023,Non Tender,APBD,CV. HADITAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultan Pengawasan Pembangunan Ruang Tata Usaha Beserta Perabotnya (DAK),SELESAI,99900000,99900000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3474373,42267900,2023,Non Tender,APBD,CV. EFOD DESIGN CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Program Penataan Bangunan Gedung,SELESAI,99697000,99697000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2895373,42267875,2023,Tender,APBD,CV. ARGA RANCANG,Tender,Pekerjaan Konstruksi,Rehabilitasi Aula Kantor Camat Batang Natal,SELESAI,490000000,490000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3668373,44142240,2023,Non Tender,APBD,CV. SILVA PRIBADI UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Gedung Kantor Korwil IX Dinas Pendidikan,SELESAI,199266217,199266217
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3217373,41411025,2023,Non Tender,APBD,CV. SINAR JAYA ABADI,Pengadaan Langsung,Pengadaan Barang,Belanja Obat - Obatan Ternak,SELESAI,199776500,199776500
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,6493792,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil  tablet/kapsul/kaplet 16 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2700000,2700000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8228230,42104658,2023,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Surgical Mask Hijab,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5985000,5985000
KAB. MANDAILING NATAL,SEKRETARIAT DPRD KABUPATEN - 4.02.0.00.0.00.27.0000,3782373,45785076,2023,Non Tender,APBDP,CV. DAME LANGGENG,Pengadaan Langsung,Pengadaan Barang,Belanja Pakaian Olahraga Beserta Kelengkapannya,SELESAI,104645250,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3336373,42267901,2023,Non Tender,APBD,PT. MARGA BHUANA JAYA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Penyusunan Detai Engineering Design Pembangunan Kantor Camat Panyabungan,SELESAI,99833000,99833000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4787288,42104658,2023,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Asam Asetilsalisilat (asetosal) tablet/kapsul/kaplet 80 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,216000,216000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2715373,41132886,2023,Tender,APBD,CV. NUGRAHA PERKASA,Tender,Pekerjaan Konstruksi,Peningkatan Jalan H. Adam Malik (Jl. Lingkar Barat),SELESAI,898797900,898797900
KAB. MANDAILING NATAL,SEKRETARIAT DPRD KABUPATEN - 4.02.0.00.0.00.27.0000,3341373,41659542,2023,Non Tender,APBD,KENANGA MULTI TRADE,Pengadaan Langsung,Pengadaan Barang,Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya,SELESAI,59940000,59940000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3960092,41733351,2023,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Loratadine/ Loratadin tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2495500,2495500
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2813373,40966407,2023,Tender,APBD,CV. FAOMASI,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 276 Ampung Padang,SELESAI,223481000,223481000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2855373,40966242,2023,Tender,APBD,CV. BANGKIT BERSAMA GROUP,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya SD Negeri 329 Sukadamai,SELESAI,201075694,201075694
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4859072,42104658,2023,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,Magnesium sulfate/ Magnesium sulfate heptahydrate/ Magnesium sulfat injeksi 20%v (i.v.) Ampul plastik@ 25 mL.,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,298380,298380
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3478373,41023212,2023,Non Tender,APBD,CV. INOVASI GEMILANG,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SMP Negeri 1 Batang Natal,SELESAI,179750000,179750000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,4163517,41733351,2023,E-Katalog 5.0,APBD,3M INDONESIA IMPORTAMA,E-Purchasing,Pengadaan Barang,1470A2 ESPE FILTEK Z250 XT NANO HYBRID UNIVERSAL RESTO,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11237500,0
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3289373,41384003,2023,Non Tender,APBD,CV AEK KAPIAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jalan Usaha tani/Jalan Produksi Desa Gunung Tua Lumban Pasir Kec. Panyabungan,SELESAI,124825000,124825000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7366552,42104658,2023,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 5 ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,20900000,20900000
KAB. MANDAILING NATAL,SEKRETARIAT DPRD KABUPATEN - 4.02.0.00.0.00.27.0000,3339373,41660286,2023,Non Tender,APBD,CV. DAME LANGGENG,Pengadaan Langsung,Pengadaan Barang,Belanja Pakaian Dinas dan Atribur Pimpinan dan Anggota DPRD - Pakaian Sipil Resmi,SELESAI,79476000,79476000
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.16.0000,3692373,43742383,2023,Non Tender,APBD,cv. bugis nauli,Pengadaan Langsung,Pengadaan Barang,Pengadaan dan Pemasangan Plank Nama - Nama Jalan,SELESAI,49844446,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3501088,41733260,2023,E-Katalog 5.0,APBD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Gloves Latex Examination Powdered Size Large,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,60568800,60568800
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2812373,40966414,2023,Tender,APBD,CV. CITRA PERDANA NUSANTARA,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 328 Sinunukan IV,SELESAI,223514360,223514360
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.16.0000,3612373,40881928,2023,Non Tender,APBD,cv. bugis nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi dan Pemeliharaan Halte di Kecamatan Panyabungan,SELESAI,139606000,139606000
