Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2738373,34658376,2022,Non Tender,APBD,CV. SINGOLOT MANIKAM PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Normalisasi Aek Mata Pasar Hilir ke Adian Jior Kecamatan Panyabungan,SELESAI,99300000,99300000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,871356,35761991,2022,E-Katalog 5.0,BLUD,PT Ethica Industri Farmasi,E-Purchasing,Pengadaan Barang,Epinefrin/ Epinephrine (Adrenalin) injeksi 1 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,318000,318000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2542373,34696669,2022,Tender,APBD,CV AEK KAPIAS,Tender,Pekerjaan Konstruksi,Pembangunan Baru SPAM Jaringan Perpipaan Desa Bangunan Purba,SELESAI,731740000,731740000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,791844,34279202,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Resuscitator Anak,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2550000,2550000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708714,35761991,2022,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Difenhidramin/ Diphenhydramine injeksi 10 mg/ml ( i.v./i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,82500,82500
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN PENDAPATAN DAN ASET DAERAH - 5.02.0.00.0.00.29.0000,658134,34109365,2022,E-Katalog 5.0,APBD,PT. ASTRA INTERNATIONAL TBK-TSO,E-Purchasing,Pengadaan Barang,HILUX DOUBLE CABIN 2.4 V (4x4) DSL A/T.,PROSES KONTRAK PPK,470800000,470800000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,939250,34281364,2022,E-Katalog 5.0,APBD,PT Medihop,E-Purchasing,Pengadaan Barang,"P87 T-Plain Catgut Plain 3-0, 76 cm Round Bodied, 1/2 circle, 25 mm",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15957250,15957250
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938936,34281364,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Blood lancet,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6297126,6297126
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2684373,35247949,2022,Non Tender,APBD,cv. winda utama,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jaringan irigasi Sawah Aek Siangin Desa Maga Lombang Kec. Lembah Sorik Marapi,SELESAI,158775000,158775000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3020373,37533389,2022,Non Tender,APBDP,CV. RAFLI AKBAR,Pengadaan Langsung,Pengadaan Barang,Belanja Bibit Jagung Untuk Wilayah Mandailing Jae,SELESAI,162585600,162585600
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2972373,37048483,2022,Non Tender,APBDP,cv. abadi karya,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Bondar Proyek Desa Panyabungan Jae Kecamatan Panyabungan,SELESAI,98500000,98500000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,3048373,37516717,2022,Non Tender,APBDP,CV.LANGGA SARI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Kel. Kotanopan Lingkungan Aek Kapesong Kec. Kotanopan,SELESAI,141300000,141300000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708524,35761991,2022,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Magnesium sulfate/ Magnesium sulfate heptahydrate/ Magnesium sulfat injeksi 40%v (i.v.), @ 25mL -1",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,514800,514800
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2535373,34686119,2022,Non Tender,APBD,CV. BINA FAJAR,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Ke Masjid Binanga Desa Binanga Kecamatan Hutabargot,SELESAI,196700000,196700000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1566930,35761991,2022,E-Katalog 5.0,BLUD,PT. Beta Pharmacon,E-Purchasing,Pengadaan Barang,"Analog insulin rapid acting inj 100 IU/mL (cartridge disposible, penfill cartridge)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8950000,0
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN PENDAPATAN DAN ASET DAERAH - 5.02.0.00.0.00.29.0000,1707046,36866738,2022,E-Katalog 5.0,APBDP,PT MITSUBISHI MOTORS KRAMA YUDHA SALES INDONESIA,E-Purchasing,Pengadaan Barang,PAJERO SPORT 2.4 DAKAR ULTIMATE (4X2) 8 A/T,PROSES KONTRAK PPK,664000000,664000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1118062,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Miconazole nitrate/ Miconazole/ Mikonazol krim 2 %,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,136800,136800
KAB. MANDAILING NATAL,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.20.0000,2944373,37488715,2022,Non Tender,APBDP,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pengadaan Barang,Pengadaan Bola Volly,SELESAI,80597000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2871373,37006559,2022,Non Tender,APBDP,CV. Penus Graphindo Consultant,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Penyusunan Dokumen Perencanaan Jembatan Wil. I,SELESAI,99222900,99222900
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2561373,36033995,2022,Non Tender,APBD,CV. KREASI PERSADA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Perencanaan Air Limbah Domestik,SELESAI,48700000,48700000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3028373,37030864,2022,Non Tender,APBDP,CV. TUJUH RAJAWALI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Derainase di Kelurahan Dalan Lidang Kec. Panyabungan,SELESAI,198200000,198200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2907373,37045102,2022,Non Tender,APBDP,CV. BILLINDO ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Perencanaan Kegiatan Pembangunan Drainase P.APBD 2022,SELESAI,19500000,19500000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3017373,37533772,2022,Non Tender,APBDP,CV. RAJA AKBAR,Pengadaan Langsung,Pengadaan Barang,Belanja Bibit Padi Untuk Wilayah Kec. Siabu,SELESAI,198829500,198829500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,670319,34281017,2022,E-Katalog 5.0,APBD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Magnesium sulfate/ Magnesium sulfate heptahydrate/ Magnesium sulfat injeksi 40%v (i.v.), @ 25mL -1",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4290000,4290000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2355558,35761991,2022,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Surgical Glove Sterile Size  7.5,PROSES KONTRAK PPK,4356500,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708714,35761991,2022,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Fenobarbital/ Phenobarbital injeksi 50 mg/ml (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,102000,102000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1595181,35761991,2022,E-Katalog 5.0,BLUD,PT Boehringer Ingelheim Indonesia,E-Purchasing,Pengadaan Barang,"Tiotropium cairan ih 2,5 mcg/semprot",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4494500,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2650373,35573778,2022,Non Tender,APBD,CV. ASTRY TRY PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya (DAK) - SD Negeri 102 Sigalapang,SELESAI,99949000,99949000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,951129,34281017,2022,E-Katalog 5.0,APBD,PT. Holi Pharma,E-Purchasing,Pengadaan Barang,Pirantel pamoat susp 125 mg/5 ml (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21400000,21400000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3125373,38034934,2022,Non Tender,APBDP,CV. TAMIRUL FALAH,Pengadaan Langsung,Pengadaan Barang,Pengadaan Pompa Submersible Lengkap Dengan Accesorisnya,SELESAI,169497000,169497000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1921391,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Asam askorbat (vitamin C) tablet/kapsul/kaplet 50 mg, kemasan strip/blister ",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,215000,215000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,1105213,34280742,2022,E-Katalog 5.0,APBD,PT. Medtek,E-Purchasing,Pengadaan Barang,MEDTROMED Centrifuge MD-12 CE,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,91311832,91311832
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2608373,35573615,2022,Tender,APBD,CV. KENZO MAHAGANI,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya (DAK) - SD Negeri 101 Hutasiantar,SELESAI,207216583,207216583
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Diclofenac sodium/ Natrium diklofenak tablet salut enterik/kaplet salut enterik 50 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,540000,540000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,2164209,37502618,2022,E-Katalog 5.0,APBDP,CV.MAJU JAYA,E-Purchasing,Pengadaan Barang,MEJA GURU 1/2 BIRO 2,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,87220000,87220000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2701373,35572875,2022,Non Tender,APBD,CV. GANDATAMA KONSTRUKSI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS (DAK) - TK Pembina Negeri Sinunukan Desa Widodaren Kecamatan Sinunukan,SELESAI,95929000,95929000
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.25.0000,3104373,37865960,2022,Non Tender,APBD,CV. DAME LANGGENG,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Mesin Proses,SELESAI,127039000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Spironolactone/ Spironolakton tablet/kapsul/kaplet 25 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3000000,3000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,741574,34281017,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Furosemid/ Furosemide inj 10 mg/mL (i.v./i.m),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,46150000,46150000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2471373,35538570,2022,Non Tender,APBD,CV. MALINDO PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Kayu Laut Kec. Panyabungan Selatan,SELESAI,135000000,135000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,939995,34281364,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Alkohol 70 1 Liter,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3141600,3141600
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,2613373,36185217,2022,Non Tender,APBD,PT. Rajawali Nusindo Cabang Pematang Siantar,Pengadaan Langsung,Pengadaan Barang,Belanja Obat-Obatan-Obat,SELESAI,190012797,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2613373,35573652,2022,Tender,APBD,CV. PUTRA PRATAMA,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Guru Beserta Perabotnya (DAK) - SD Negeri 102 Sigalapang,SELESAI,215149999,215149999
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2133913,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Methylergometrine Maleate/ Methylergometrine/ Metilergometrin inj 0,2 mg/ml",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1023000,1023000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Atorvastatin/ Atorvastatin Calcium Trihydrate tablet salut selaputl/kaplet salut selaput 20 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2802000,2802000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1384105,35761991,2022,E-Katalog 5.0,BLUD,PT Bayer Indonesia,E-Purchasing,Pengadaan Barang,"Analog insulin rapid acting inj 100 IU/mL (cartridge disposible, penfill cartridge)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13425000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2565373,36114712,2022,Non Tender,APBD,cv. riski nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Sihepeng-Sentral Produksi (Di Desa Sihepeng Kecamatan Siabu Kabupaten Mandailing Natal) (BKP),SELESAI,197200000,197200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2539373,34686151,2022,Non Tender,APBD,CV. GORDANG SAMBILAN MANDAILING,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Usor Tolang Kecamatan Kotanopan,SELESAI,197690000,197690000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN PENDAPATAN DAN ASET DAERAH - ,2440373,34544429,2022,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,SELESAI,97968000,97968000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2554373,34696623,2022,Tender,APBD,CV. KARYA ANAK BANGSA,Tender,Pekerjaan Konstruksi,Pembangunan Baru SPAM Jaringan Perpipaan Desa Bangun Saroha,SELESAI,648887544,648887544
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2901373,37021507,2022,Non Tender,APBDP,CV. PARADISE PARK,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jembatan Gantung/Rambin Desa Kayu Laut Kec. Panyabungan Selatan,SELESAI,198800000,198800000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1584781,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Levofloxacin hemihydrate/ Levofloxacin/Levofloksasin tablet salut selaput/kaplet salut selaput/ kaptab salut selaput 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1865000,1865000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1891849,35761991,2022,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Surgical Glove Sterile Size 7.5,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3485200,0
KAB. MANDAILING NATAL,DINAS PARIWISATA - 3.26.0.00.0.00.23.0000,2507373,36042804,2022,Non Tender,APBD,PT. TRIJAYA UTAMA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultansi Penyusunan Detail Engeneering Desain (DED) Sektor Pariwisata di Wilayah Mandailing Godang,SELESAI,99456000,99456000
KAB. MANDAILING NATAL,DINAS KELAUTAN DAN PERIKANAN - 3.25.0.00.0.00.22.0000,3096373,37851376,2022,Non Tender,APBDP,CV. BANGKIT BERSAMA GROUP,Pengadaan Langsung,Pengadaan Barang,Pengadaan Paket Budidaya Ikan Mas Pada Kelompok Pembudidaya di Kecamatan Panyabungan,SELESAI,180576000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,969026,35761991,2022,E-Katalog 5.0,BLUD,PT Ferron Par Pharmaceuticals,E-Purchasing,Pengadaan Barang," Latanoprost tts mata 0,005% 	",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1953000,1953000
KAB. MANDAILING NATAL,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 2.14.0.00.0.00.15.0000,2625373,36242757,2022,Tender,APBD,CV. JAYA GUNA,Tender Cepat,Pengadaan Barang,Belanja Modal Kendaraan Bermotor Beroda Dua,SELESAI,1285180200,1285180200
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,705138,34281017,2022,E-Katalog 5.0,APBD,3M INDONESIA IMPORTAMA,E-Purchasing,Pengadaan Barang,61108 Ketac Universal,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4654000,0
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.13.0000,583403,35591702,2022,E-Katalog 5.0,APBD,PT. TRIKREASINDO MANDIRI SENTOSA,E-Purchasing,Pengadaan Barang,RIBBON COLOR YMCKH HDP5000/5600 E-KTP 075202-056,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,540945000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2961373,37401129,2022,Non Tender,APBDP,CV. GAPURA ALAM PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Kantor Polisi Militer,SELESAI,99475000,99475000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671905,34281017,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Alopurinol/Allopurinol tablet/kapsul/kaplet 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8700000,8700000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1057546,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride (HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin tablet/kapsul/kaplet 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1250000,1250000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,717620,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Infusion Set Dewasa ST01,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7040000,7040000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2840373,36033980,2022,Non Tender,APBD,CV. ENCONARS INTI MANDIRI,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Detail Engineering Design (DED) Sentra UMKM,SELESAI,49946000,49946000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1482588,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Valsartan tablet/kapsul/kaplet 80 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1985000,1985000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1216338,35761991,2022,E-Katalog 5.0,BLUD,PT Boehringer Ingelheim Indonesia,E-Purchasing,Pengadaan Barang,Fenoterol Hydromide/ Fenoterol HBr aerosol 100 mcg/puff,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4346500,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3069373,37401863,2022,Non Tender,APBDP,PT. ARTEK UTAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Detai Engineering Design (DED) Rumah Dinas Kejaksaan Negeri Mandailing Natal,SELESAI,98934300,98934300
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Betahistin/Betahistine Mesilate/Betahistine Mesylate tablet/kapsul/kaplet 6 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,440000,440000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2653373,35573620,2022,Non Tender,APBD,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya (DAK) - SD Negeri 386 Manuncang,SELESAI,199923000,199923000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2696373,35064748,2022,Non Tender,APBD,CV. BINA FAJAR,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Atap dan Asbes Gedung Kantor Dinas Pertanian,SELESAI,171668000,171668000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2133913,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Fluoksetin/Fluoxetine HCl tablet/kapsul/kaplet 20 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,580500,580500
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2923373,37020448,2022,Non Tender,APBDP,CV. CENTRAL GRAFIKA PRINT,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Pagur - Panyabungan,SELESAI,198500000,198500000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2981373,37048356,2022,Non Tender,APBDP,CV. ENCONARS INTI MANDIRI,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi Pengawasan Paket P.APBD Kegiatan Pengembangan Dan Pengelolaan Sistem Irigasi Primer Dan Sekunder Pada Daerah Irigasi Yang Luasnya Di  Bawah 1000 Ha Dalam 1 (Satu) Daerah Kabupaten,SELESAI,98890000,98890000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2899373,37020488,2022,Non Tender,APBDP,CV AEK KAPIAS,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Sipalangka - Perkantoran Pemda,SELESAI,199000000,199000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,936315,36028154,2022,E-Katalog 5.0,APBD,PT Sentra Kriya Edukasi,E-Purchasing,Pengadaan Barang,Converter 2in1 Type C to HDMI+VGA,PROSES KONTRAK PPK,750000,750000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1428598,35761991,2022,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,DISPOSABLE SYRINGE WITH NEEDLE  5 ML,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,20900000,20900000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2846373,35573627,2022,Non Tender,APBD,CV. HADITAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Pengawasan Rehabilitasi Gedung SD,SELESAI,24516000,24516000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2821373,34687162,2022,Non Tender,APBD,CV. MATAHARI ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Bendungan Irigasi Desa Kampung Baru Kec. Lingga Bayu,SELESAI,197460000,197460000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,912728,34280552,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,PENGGARIS PENGUKUR TINGGI BADAN PTB-2MTR,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,106165400,106165400
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2254620,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ramipril tablet/kapsul/kaplet 5 mg,PROSES KONTRAK PPK,438000,438000
